Node,Original Degree Centrality,Perturbed Degree Centrality,Percent Change Degree Centrality,Original Betweenness Centrality,Perturbed Betweenness Centrality,Percent Change Betweenness Centrality,Original Closeness Centrality,Perturbed Closeness Centrality,Percent Change Closeness Centrality,Original Eigenvector Centrality,Perturbed Eigenvector Centrality,Percent Change Eigenvector Centrality
PLCB1,0.10256410256410256,0.1111111111111111,8.333333333333332,0.0006747638326585695,0.0007936507936507937,17.619047619047624,0.02564102564102564,0.027777777777777776,8.333333333333332,2.3656219140304345e-16,5.080465505020144e-11,21476136.227302644
PLCE1,0.02564102564102564,0.027777777777777776,8.333333333333332,0.0,0.0,,0.034188034188034185,0.037037037037037035,8.33333333333334,8.267882384135148e-14,1.0770706411007536e-08,13027064.52724937
DAGLA,0.20512820512820512,0.1388888888888889,-32.291666666666664,0.0,0.0,,0.02564102564102564,0.0,-100.0,2.3656219140304345e-16,1.1954036482400343e-13,50432.32053482978
DAGLB,0.1794871794871795,0.1388888888888889,-22.619047619047617,0.004048582995951417,0.0,-100.0,0.10256410256410256,0.08333333333333333,-18.750000000000004,3.409922810092328e-09,1.54024472715696e-06,45069.4895438192
NAAA,0.10256410256410256,0.08333333333333333,-18.750000000000004,0.0022492127755285645,0.0031746031746031746,41.14285714285717,0.057692307692307696,0.037037037037037035,-35.802469135802475,1.9319442766408055e-11,1.0770706411007536e-08,55650.605963310954
MGLL,0.2564102564102564,0.19444444444444442,-24.16666666666667,0.0015744489428699956,0.002777777777777778,76.42857142857142,0.05128205128205128,0.027777777777777776,-45.833333333333336,8.291504808676672e-14,5.080465505020144e-11,61173.14187532853
ABHD6,0.1794871794871795,0.1388888888888889,-22.619047619047617,0.0,0.0,,0.07692307692307693,0.05555555555555555,-27.777777777777786,1.9402121252303417e-11,1.0821391525692912e-08,55674.270168568284
ABHD12,0.15384615384615385,0.1388888888888889,-9.722222222222223,0.0,0.0,,0.1282051282051282,0.1111111111111111,-13.33333333333333,4.801171316609988e-07,0.00016480618580579478,34226.24560503314
PTGS2,0.15384615384615385,0.16666666666666666,8.333333333333321,0.0067476383265856945,0.006084656084656084,-9.825396825396826,0.07692307692307693,0.08333333333333333,8.333333333333321,8.315127233218212e-14,1.0872076640378308e-08,13074957.465080395
ALOX5,0.07692307692307693,0.08333333333333333,8.333333333333321,0.0,0.0,,0.08205128205128205,0.08888888888888889,8.333333333333337,1.9484563513953365e-11,1.5509646289129174e-06,7959865.9894984765
ALOX12,0.07692307692307693,0.08333333333333333,8.333333333333321,0.0,0.0,,0.0,0.0,,3.3794598771863357e-19,1.1954036482400343e-13,35372524.374380834
ALOX15,0.07692307692307693,0.08333333333333333,8.333333333333321,0.0,0.0,,0.02564102564102564,0.027777777777777776,8.333333333333332,2.3656219140304345e-16,5.080465505020144e-11,21476136.227302644
FABP1,0.05128205128205128,0.05555555555555555,8.333333333333332,0.0,0.0,,0.0,0.0,,3.3794598771863357e-19,1.1954036482400343e-13,35372524.374380834
FABP3,0.05128205128205128,0.027777777777777776,-45.833333333333336,0.0,0.0,,0.05128205128205128,0.027777777777777776,-45.833333333333336,4.727864368183692e-16,5.080465505020144e-11,10745693.68056599
FABP5,0.10256410256410256,0.08333333333333333,-18.750000000000004,0.0019118308591992799,0.000529100529100529,-72.3249299719888,0.05128205128205128,0.027777777777777776,-45.833333333333336,4.727864368183692e-16,5.080465505020144e-11,10745693.68056599
FABP7,0.02564102564102564,0.0,-100.0,0.0,0.0,,0.02564102564102564,0.0,-100.0,2.3656219140304345e-16,1.1954036482400343e-13,50432.32053482978
HSPA1A,0.0,0.0,,0.0,0.0,,0.0,0.0,,3.3794598771863357e-19,1.1954036482400343e-13,35372524.374380834
SLCO2B1,0.0,0.0,,0.0,0.0,,0.0,0.0,,3.3794598771863357e-19,1.1954036482400343e-13,35372524.374380834
SLC22A5,0.0,0.0,,0.0,0.0,,0.0,0.0,,3.3794598771863357e-19,1.1954036482400343e-13,35372524.374380834
GNAI1,0.1282051282051282,0.1111111111111111,-13.33333333333333,0.0,0.0,,0.17582417582417584,0.1111111111111111,-36.805555555555564,0.01110027367384064,3.058948161032261e-06,-99.97244258789546
GNAI2,0.10256410256410256,0.08333333333333333,-18.750000000000004,0.0,0.0,,0.0,0.0,,3.3794598771863357e-19,1.1954036482400343e-13,35372524.374380834
GNAI3,0.10256410256410256,0.08333333333333333,-18.750000000000004,0.0,0.0,,0.13495276653171387,0.05555555555555555,-58.83333333333333,5.546036770631493e-05,1.0821391525692912e-08,-99.98048806386753
ARRB1,0.10256410256410256,0.05555555555555555,-45.833333333333336,0.005285650022492127,0.0,-100.0,0.1282051282051282,0.027777777777777776,-78.33333333333333,5.546036762363641e-05,5.080465505020144e-11,-99.99990839466591
GRK2,0.05128205128205128,0.05555555555555555,8.333333333333332,0.0,0.0,,0.0,0.0,,3.3794598771863357e-19,1.1954036482400343e-13,35372524.374380834
AKT1,0.1282051282051282,0.1388888888888889,8.333333333333348,0.0,0.0,,0.23852116875372686,0.2094017094017094,-12.208333333333321,0.00552288674130258,0.0004883007117804332,-91.15859631651134
