Node,Original Degree Centrality,Perturbed Degree Centrality,Percent Change Degree Centrality,Original Betweenness Centrality,Perturbed Betweenness Centrality,Percent Change Betweenness Centrality,Original Closeness Centrality,Perturbed Closeness Centrality,Percent Change Closeness Centrality,Original Eigenvector Centrality,Perturbed Eigenvector Centrality,Percent Change Eigenvector Centrality
ABHD12,0.15384615384615385,0.15789473684210525,2.6315789473684097,0.0,0.0,,0.1282051282051282,0.13157894736842105,2.6315789473684243,4.801171316609988e-07,3.397931492290519e-06,607.7296909891836
PTGS2,0.15384615384615385,0.15789473684210525,2.6315789473684097,0.0067476383265856945,0.007112375533428165,5.405405405405415,0.07692307692307693,0.07894736842105263,2.6315789473684097,8.315127233218212e-14,2.0764526147398326e-12,2397.198847955789
ALOX5,0.07692307692307693,0.07894736842105263,2.6315789473684097,0.0,0.0,,0.08205128205128205,0.08421052631578947,2.631578947368419,1.9484563513953365e-11,3.197527673712853e-10,1541.0568660791537
ALOX12,0.07692307692307693,0.07894736842105263,2.6315789473684097,0.0,0.0,,0.0,0.0,,3.3794598771863357e-19,1.9584002478023102e-17,5695.009613881943
ALOX15,0.07692307692307693,0.07894736842105263,2.6315789473684097,0.0,0.0,,0.02564102564102564,0.02631578947368421,2.631578947368419,2.3656219140304345e-16,8.989057137412605e-15,3699.870589674017
FABP1,0.05128205128205128,0.05263157894736842,2.631578947368419,0.0,0.0,,0.0,0.0,,3.3794598771863357e-19,1.9584002478023102e-17,5695.009613881943
FABP3,0.05128205128205128,0.05263157894736842,2.631578947368419,0.0,0.0,,0.05128205128205128,0.05263157894736842,2.631578947368419,4.727864368183692e-16,1.795853027234716e-14,3698.4444717153133
FABP5,0.10256410256410256,0.10526315789473684,2.631578947368419,0.0019118308591992799,0.0021337126600284497,11.605723370429287,0.05128205128205128,0.05263157894736842,2.631578947368419,4.727864368183692e-16,1.795853027234716e-14,3698.4444717153133
FABP7,0.02564102564102564,0.02631578947368421,2.631578947368419,0.0,0.0,,0.02564102564102564,0.02631578947368421,2.631578947368419,2.3656219140304345e-16,8.989057137412605e-15,3699.870589674017
HSPA1A,0.0,0.0,,0.0,0.0,,0.0,0.0,,3.3794598771863357e-19,1.9584002478023102e-17,5695.009613881943
SLCO2B1,0.0,0.0,,0.0,0.0,,0.0,0.0,,3.3794598771863357e-19,1.9584002478023102e-17,5695.009613881943
SLC22A5,0.0,0.0,,0.0,0.0,,0.0,0.0,,3.3794598771863357e-19,1.9584002478023102e-17,5695.009613881943
GNAI1,0.1282051282051282,0.10526315789473684,-17.89473684210526,0.0,0.0,,0.17582417582417584,0.1172248803827751,-33.328349282296664,0.01110027367384064,9.44866743300848e-10,-99.99999148789685
GNAI2,0.10256410256410256,0.07894736842105263,-23.026315789473685,0.0,0.0,,0.0,0.0,,3.3794598771863357e-19,1.9584002478023102e-17,5695.009613881943
GNAI3,0.10256410256410256,0.07894736842105263,-23.026315789473685,0.0,0.0,,0.13495276653171387,0.05263157894736842,-61.0,5.546036770631493e-05,2.0674831416048965e-12,-99.99999627214311
ARRB1,0.10256410256410256,0.07894736842105263,-23.026315789473685,0.005285650022492127,0.0007112375533428165,-86.54399079930994,0.1282051282051282,0.02631578947368421,-79.47368421052632,5.546036762363641e-05,8.989057137412605e-15,-99.99999998379192
GRK2,0.05128205128205128,0.05263157894736842,2.631578947368419,0.0,0.0,,0.0,0.0,,3.3794598771863357e-19,1.9584002478023102e-17,5695.009613881943
AKT1,0.1282051282051282,0.13157894736842105,2.6315789473684243,0.0,0.0,,0.23852116875372686,0.20417422867513613,-14.39995462794917,0.00552288674130258,3.397931492290522e-06,-99.93847544497193
